   2.0000000000000000E-002   2.0000000000000000E-002   3.80697683E-03
   2.0000000000000000E-002   4.0000000000000001E-002   7.39525678E-03
   2.0000000000000000E-002   5.9999999999999998E-002   1.08336462E-02
   2.0000000000000000E-002   8.0000000000000002E-002   1.41490316E-02
   2.0000000000000000E-002  0.10000000000000001        1.73516218E-02
   2.0000000000000000E-002  0.12000000000000000        2.04439871E-02
   2.0000000000000000E-002  0.14000000000000001        2.34247949E-02
   2.0000000000000000E-002  0.16000000000000000        2.62905657E-02
   2.0000000000000000E-002  0.17999999999999999        2.90365797E-02
   2.0000000000000000E-002  0.20000000000000001        3.16574201E-02
   2.0000000000000000E-002  0.22000000000000000        3.41472998E-02
   2.0000000000000000E-002  0.23999999999999999        3.65002863E-02
   2.0000000000000000E-002  0.26000000000000001        3.87104601E-02
   2.0000000000000000E-002  0.28000000000000003        4.07720283E-02
   2.0000000000000000E-002  0.29999999999999999        4.26794179E-02
   2.0000000000000000E-002  0.32000000000000001        4.44273539E-02
   2.0000000000000000E-002  0.34000000000000002        4.60109003E-02
   2.0000000000000000E-002  0.35999999999999999        4.74255271E-02
   2.0000000000000000E-002  0.38000000000000000        4.86671440E-02
   2.0000000000000000E-002  0.40000000000000002        4.97321300E-02
   2.0000000000000000E-002  0.41999999999999998        5.06173633E-02
   2.0000000000000000E-002  0.44000000000000000        5.13202474E-02
   2.0000000000000000E-002  0.46000000000000002        5.18387295E-02
   2.0000000000000000E-002  0.47999999999999998        5.21713234E-02
   2.0000000000000000E-002  0.50000000000000000        5.23171015E-02
   2.0000000000000000E-002  0.52000000000000002        5.22757284E-02
   2.0000000000000000E-002  0.54000000000000004        5.20474464E-02
   2.0000000000000000E-002  0.56000000000000005        5.16330823E-02
   2.0000000000000000E-002  0.57999999999999996        5.10340557E-02
   2.0000000000000000E-002  0.59999999999999998        5.02523519E-02
   2.0000000000000000E-002  0.62000000000000000        4.92905490E-02
   2.0000000000000000E-002  0.64000000000000001        4.81517650E-02
   2.0000000000000000E-002  0.66000000000000003        4.68396805E-02
   2.0000000000000000E-002  0.68000000000000005        4.53584976E-02
   2.0000000000000000E-002  0.70000000000000007        4.37129214E-02
   2.0000000000000000E-002  0.71999999999999997        4.19081487E-02
   2.0000000000000000E-002  0.73999999999999999        3.99498194E-02
   2.0000000000000000E-002  0.76000000000000001        3.78439911E-02
   2.0000000000000000E-002  0.78000000000000003        3.55970971E-02
   2.0000000000000000E-002  0.80000000000000004        3.32158916E-02
   2.0000000000000000E-002  0.82000000000000006        3.07074040E-02
   2.0000000000000000E-002  0.83999999999999997        2.80788410E-02
   2.0000000000000000E-002  0.85999999999999999        2.53375117E-02
   2.0000000000000000E-002  0.88000000000000000        2.24906802E-02
   2.0000000000000000E-002  0.90000000000000002        1.95453856E-02
   2.0000000000000000E-002  0.92000000000000004        1.65081397E-02
   2.0000000000000000E-002  0.94000000000000006        1.33844400E-02
   2.0000000000000000E-002  0.95999999999999996        1.01778228E-02
   2.0000000000000000E-002  0.97999999999999998        6.88790390E-03
   2.0000000000000000E-002   1.0000000000000000        3.50561994E-03
   4.0000000000000001E-002   2.0000000000000000E-002   7.40349060E-03
   4.0000000000000001E-002   4.0000000000000001E-002   1.44908112E-02
   4.0000000000000001E-002   5.9999999999999998E-002   2.13204250E-02
   4.0000000000000001E-002   8.0000000000000002E-002   2.79211104E-02
   4.0000000000000001E-002  0.10000000000000001        3.43043134E-02
   4.0000000000000001E-002  0.12000000000000000        4.04715165E-02
   4.0000000000000001E-002  0.14000000000000001        4.64183874E-02
   4.0000000000000001E-002  0.16000000000000000        5.21371067E-02
   4.0000000000000001E-002  0.17999999999999999        5.76177873E-02
   4.0000000000000001E-002  0.20000000000000001        6.28493279E-02
   4.0000000000000001E-002  0.22000000000000000        6.78199902E-02
   4.0000000000000001E-002  0.23999999999999999        7.25178197E-02
   4.0000000000000001E-002  0.26000000000000001        7.69309103E-02
   4.0000000000000001E-002  0.28000000000000003        8.10476542E-02
   4.0000000000000001E-002  0.29999999999999999        8.48568901E-02
   4.0000000000000001E-002  0.32000000000000001        8.83480385E-02
   4.0000000000000001E-002  0.34000000000000002        9.15112421E-02
   4.0000000000000001E-002  0.35999999999999999        9.43374410E-02
   4.0000000000000001E-002  0.38000000000000000        9.68184397E-02
   4.0000000000000001E-002  0.40000000000000002        9.89470184E-02
   4.0000000000000001E-002  0.41999999999999998       0.100716919    
   4.0000000000000001E-002  0.44000000000000000       0.102122970    
   4.0000000000000001E-002  0.46000000000000002       0.103161067    
   4.0000000000000001E-002  0.47999999999999998       0.103828229    
   4.0000000000000001E-002  0.50000000000000000       0.104122609    
   4.0000000000000001E-002  0.52000000000000002       0.104043528    
   4.0000000000000001E-002  0.54000000000000004       0.103591464    
   4.0000000000000001E-002  0.56000000000000005       0.102768078    
   4.0000000000000001E-002  0.57999999999999996       0.101576187    
   4.0000000000000001E-002  0.59999999999999998       0.100019775    
   4.0000000000000001E-002  0.62000000000000000        9.81039628E-02
   4.0000000000000001E-002  0.64000000000000001        9.58350003E-02
   4.0000000000000001E-002  0.66000000000000003        9.32202190E-02
   4.0000000000000001E-002  0.68000000000000005        9.02680084E-02
   4.0000000000000001E-002  0.70000000000000007        8.69877785E-02
   4.0000000000000001E-002  0.71999999999999997        8.33898932E-02
   4.0000000000000001E-002  0.73999999999999999        7.94856325E-02
   4.0000000000000001E-002  0.76000000000000001        7.52870888E-02
   4.0000000000000001E-002  0.78000000000000003        7.08071366E-02
   4.0000000000000001E-002  0.80000000000000004        6.60592839E-02
   4.0000000000000001E-002  0.82000000000000006        6.10575899E-02
   4.0000000000000001E-002  0.83999999999999997        5.58165088E-02
   4.0000000000000001E-002  0.85999999999999999        5.03507145E-02
   4.0000000000000001E-002  0.88000000000000000        4.46748622E-02
   4.0000000000000001E-002  0.90000000000000002        3.88032459E-02
   4.0000000000000001E-002  0.92000000000000004        3.27493176E-02
   4.0000000000000001E-002  0.94000000000000006        2.65249182E-02
   4.0000000000000001E-002  0.95999999999999996        2.01390199E-02
   4.0000000000000001E-002  0.97999999999999998        1.35955224E-02
   4.0000000000000001E-002   1.0000000000000000        6.88936189E-03
   5.9999999999999998E-002   2.0000000000000000E-002   1.08583430E-02
   5.9999999999999998E-002   4.0000000000000001E-002   2.13450566E-02
   5.9999999999999998E-002   5.9999999999999998E-002   3.14962454E-02
   5.9999999999999998E-002   8.0000000000000002E-002   4.13305387E-02
   5.9999999999999998E-002  0.10000000000000001        5.08534089E-02
   5.9999999999999998E-002  0.12000000000000000        6.00612760E-02
   5.9999999999999998E-002  0.14000000000000001        6.89445883E-02
   5.9999999999999998E-002  0.16000000000000000        7.74899647E-02
   5.9999999999999998E-002  0.17999999999999999        8.56815875E-02
   5.9999999999999998E-002  0.20000000000000001        9.35022458E-02
   5.9999999999999998E-002  0.22000000000000000       0.100933991    
   5.9999999999999998E-002  0.23999999999999999       0.107958660    
   5.9999999999999998E-002  0.26000000000000001       0.114558287    
   5.9999999999999998E-002  0.28000000000000003       0.120715365    
   5.9999999999999998E-002  0.29999999999999999       0.126413107    
   5.9999999999999998E-002  0.32000000000000001       0.131635651    
   5.9999999999999998E-002  0.34000000000000002       0.136368170    
   5.9999999999999998E-002  0.35999999999999999       0.140597105    
   5.9999999999999998E-002  0.38000000000000000       0.144310161    
   5.9999999999999998E-002  0.40000000000000002       0.147496521    
   5.9999999999999998E-002  0.41999999999999998       0.150146812    
   5.9999999999999998E-002  0.44000000000000000       0.152253285    
   5.9999999999999998E-002  0.46000000000000002       0.153809771    
   5.9999999999999998E-002  0.47999999999999998       0.154811829    
   5.9999999999999998E-002  0.50000000000000000       0.155256689    
   5.9999999999999998E-002  0.52000000000000002       0.155143321    
   5.9999999999999998E-002  0.54000000000000004       0.154472440    
   5.9999999999999998E-002  0.56000000000000005       0.153246522    
   5.9999999999999998E-002  0.57999999999999996       0.151469782    
   5.9999999999999998E-002  0.59999999999999998       0.149148181    
   5.9999999999999998E-002  0.62000000000000000       0.146289364    
   5.9999999999999998E-002  0.64000000000000001       0.142902672    
   5.9999999999999998E-002  0.66000000000000003       0.138999104    
   5.9999999999999998E-002  0.68000000000000005       0.134591192    
   5.9999999999999998E-002  0.70000000000000007       0.129693016    
   5.9999999999999998E-002  0.71999999999999997       0.124320105    
   5.9999999999999998E-002  0.73999999999999999       0.118489318    
